subject,step,task,n_trials
8771,S03_speech_1,speech_discrim,6956
8771,S04_speech_2,speech_discrim,1910
8771,S05_speech_3,speech_discrim,0
8823,S00_Free Water,speech_discrim,405
8823,S01_reqrewards,speech_discrim,3926
8823,S02_tonediscrim,speech_discrim,4704
8823,S03_speech_1,speech_discrim,5430
8823,S04_speech_2,speech_discrim,0
8823,S05_speech_3,speech_discrim,0
260,S00_Free Water,gap_laser_PV,201
260,S01_request_rewards,gap_laser_PV,301
260,S02_long_gap,gap_laser_PV,4746
260,S03_gap_128,gap_laser_PV,500
260,S04_gap_64,gap_laser_PV,2509
260,S05_gap_all,gap_laser_PV,10488
260,S06_2AFC_Gap_Laser,gap_laser_PV,13107
9302,S00_Free Water,speech_discrim_stepped,201
9302,S01_reqrewards,speech_discrim_stepped,301
9302,S02_tonediscrim,speech_discrim_stepped,48931
9302,S03_speech_1,speech_discrim_stepped,0
9302,S04_speech_2,speech_discrim_stepped,0
9302,S05_speech_3,speech_discrim_stepped,0
9302,S06_speech_4,speech_discrim_stepped,0
9302,S07_speech_5,speech_discrim_stepped,0
9302,S08_speech_6,speech_discrim_stepped,0
9302,S09_speech_7,speech_discrim_stepped,0
9302,S10_speech_8,speech_discrim_stepped,0
9302,S11_speech_9,speech_discrim_stepped,0
9302,S12_speech_10,speech_discrim_stepped,0
9302,S13_speech_11,speech_discrim_stepped,0
9302,S14_speech_12,speech_discrim_stepped,0
9302,S15_speech_13,speech_discrim_stepped,0
9302,S16_speech_14,speech_discrim_stepped,0
9302,S17_speech_15,speech_discrim_stepped,0
9302,S18_speech_16,speech_discrim_stepped,0
9302,S19_speech_17,speech_discrim_stepped,0
9302,S20_speech_18,speech_discrim_stepped,0
9302,S21_speech_19,speech_discrim_stepped,0
9302,S22_speech_20,speech_discrim_stepped,0
9302,S23_speech_21,speech_discrim_stepped,0
9302,S24_speech_22,speech_discrim_stepped,0
9302,S25_speech_23,speech_discrim_stepped,0
9302,S26_speech_24,speech_discrim_stepped,0
9302,S27_speech_25,speech_discrim_stepped,0
9302,S28_speech_26,speech_discrim_stepped,0
9302,S29_speech_27,speech_discrim_stepped,0
9394,S00_Free Water,speech_discrim_stepped,201
9394,S01_reqrewards,speech_discrim_stepped,301
9394,S02_tonediscrim,speech_discrim_stepped,7167
9394,S03_speech_1,speech_discrim_stepped,37086
9394,S04_speech_2,speech_discrim_stepped,0
9394,S05_speech_3,speech_discrim_stepped,0
9394,S06_speech_4,speech_discrim_stepped,0
9394,S07_speech_5,speech_discrim_stepped,0
9394,S08_speech_6,speech_discrim_stepped,0
9394,S09_speech_7,speech_discrim_stepped,0
9394,S10_speech_8,speech_discrim_stepped,0
9394,S11_speech_9,speech_discrim_stepped,0
9394,S12_speech_10,speech_discrim_stepped,0
9394,S13_speech_11,speech_discrim_stepped,0
9394,S14_speech_12,speech_discrim_stepped,0
9394,S15_speech_13,speech_discrim_stepped,0
9394,S16_speech_14,speech_discrim_stepped,0
9394,S17_speech_15,speech_discrim_stepped,0
9394,S18_speech_16,speech_discrim_stepped,0
9394,S19_speech_17,speech_discrim_stepped,0
9394,S20_speech_18,speech_discrim_stepped,0
9394,S21_speech_19,speech_discrim_stepped,0
9394,S22_speech_20,speech_discrim_stepped,0
9394,S23_speech_21,speech_discrim_stepped,0
9394,S24_speech_22,speech_discrim_stepped,0
9394,S25_speech_23,speech_discrim_stepped,0
9394,S26_speech_24,speech_discrim_stepped,0
9394,S27_speech_25,speech_discrim_stepped,0
9394,S28_speech_26,speech_discrim_stepped,0
9394,S29_speech_27,speech_discrim_stepped,0
88,S00_2AFC_Gap,gap_laser2,19841
88,S00_Nafc_Gap,gap_laser2,0
88,S01_2AFC_Gap_Laser,gap_laser2,597
88,S01_Nafc_Gap_Laser,gap_laser2,0
88,S00_2AFC_Gap,gap_laser,2622
88,S01_2AFC_Gap_Laser,gap_laser,0
88,S00_Free Water,gap_detection,201
88,S01_request_rewards,gap_detection,301
88,S02_long_gap,gap_detection,2551
88,S03_gap_128,gap_detection,701
88,S04_gap_64,gap_detection,613
88,S05_gap_all,gap_detection,72366
88,S00_2AFC_Gap_Laser,gap-laser-test15,271
9295,S00_Free Water,speech_discrim_stepped,0
9295,S01_reqrewards,speech_discrim_stepped,301
9295,S02_tonediscrim,speech_discrim_stepped,4432
9295,S03_speech_1,speech_discrim_stepped,7248
9295,S04_speech_2,speech_discrim_stepped,21096
9295,S05_speech_3,speech_discrim_stepped,5121
9295,S06_speech_4,speech_discrim_stepped,0
9295,S07_speech_5,speech_discrim_stepped,0
9295,S08_speech_6,speech_discrim_stepped,0
9295,S09_speech_7,speech_discrim_stepped,0
9295,S10_speech_8,speech_discrim_stepped,0
9295,S11_speech_9,speech_discrim_stepped,0
9295,S12_speech_10,speech_discrim_stepped,0
9295,S13_speech_11,speech_discrim_stepped,0
9295,S14_speech_12,speech_discrim_stepped,0
9295,S15_speech_13,speech_discrim_stepped,0
9295,S16_speech_14,speech_discrim_stepped,0
9295,S17_speech_15,speech_discrim_stepped,0
9295,S18_speech_16,speech_discrim_stepped,0
9295,S19_speech_17,speech_discrim_stepped,0
9295,S20_speech_18,speech_discrim_stepped,0
9295,S21_speech_19,speech_discrim_stepped,0
9295,S22_speech_20,speech_discrim_stepped,0
9295,S23_speech_21,speech_discrim_stepped,0
9295,S24_speech_22,speech_discrim_stepped,0
9295,S25_speech_23,speech_discrim_stepped,0
9295,S26_speech_24,speech_discrim_stepped,0
9295,S27_speech_25,speech_discrim_stepped,0
9295,S28_speech_26,speech_discrim_stepped,0
9295,S29_speech_27,speech_discrim_stepped,0
9295,S00_Free Water,speech_discrim,333
9295,S01_reqrewards,speech_discrim,119
9295,S02_tonediscrim,speech_discrim,0
9295,S03_speech_1,speech_discrim,0
9295,S04_speech_2,speech_discrim,0
9295,S05_speech_3,speech_discrim,0
998,S00_Free Water,gap_laser_GPR26,244
998,S01_request_rewards,gap_laser_GPR26,1648
998,S02_long_gap,gap_laser_GPR26,0
998,S03_gap_128,gap_laser_GPR26,0
998,S04_gap_64,gap_laser_GPR26,0
998,S05_gap_all,gap_laser_GPR26,0
998,S06_2AFC_Gap_Laser,gap_laser_GPR26,0
9237,S00_Free Water,speech_discrim_stepped,0
9237,S01_reqrewards,speech_discrim_stepped,301
9237,S02_tonediscrim,speech_discrim_stepped,15437
9237,S03_speech_1,speech_discrim_stepped,21926
9237,S04_speech_2,speech_discrim_stepped,0
9237,S05_speech_3,speech_discrim_stepped,0
9237,S06_speech_4,speech_discrim_stepped,0
9237,S07_speech_5,speech_discrim_stepped,0
9237,S08_speech_6,speech_discrim_stepped,0
9237,S09_speech_7,speech_discrim_stepped,0
9237,S10_speech_8,speech_discrim_stepped,0
9237,S11_speech_9,speech_discrim_stepped,0
9237,S12_speech_10,speech_discrim_stepped,0
9237,S13_speech_11,speech_discrim_stepped,0
9237,S14_speech_12,speech_discrim_stepped,0
9237,S15_speech_13,speech_discrim_stepped,0
9237,S16_speech_14,speech_discrim_stepped,0
9237,S17_speech_15,speech_discrim_stepped,0
9237,S18_speech_16,speech_discrim_stepped,0
9237,S19_speech_17,speech_discrim_stepped,0
9237,S20_speech_18,speech_discrim_stepped,0
9237,S21_speech_19,speech_discrim_stepped,0
9237,S22_speech_20,speech_discrim_stepped,0
9237,S23_speech_21,speech_discrim_stepped,0
9237,S24_speech_22,speech_discrim_stepped,0
9237,S25_speech_23,speech_discrim_stepped,0
9237,S26_speech_24,speech_discrim_stepped,0
9237,S27_speech_25,speech_discrim_stepped,0
9237,S28_speech_26,speech_discrim_stepped,0
9237,S29_speech_27,speech_discrim_stepped,0
9237,S00_Free Water,speech_discrim,265
9237,S01_reqrewards,speech_discrim,47
9237,S02_tonediscrim,speech_discrim,0
9237,S03_speech_1,speech_discrim,0
9237,S04_speech_2,speech_discrim,0
9237,S05_speech_3,speech_discrim,0
8670,S00_Free Water,tone_discrim,201
8670,S01_req_rewards,tone_discrim,301
8670,S02_tone_discrim,tone_discrim,1857
8670,S00_Free Water,speech_discrim,0
8670,S01_reqrewards,speech_discrim,0
8670,S02_tonediscrim,speech_discrim,1062
8670,S03_speech_1,speech_discrim,1855
8670,S04_speech_2,speech_discrim,2035
8670,S05_speech_3,speech_discrim,8084
8730,S00_Free Water,speech_discrim,486
8730,S01_reqrewards,speech_discrim,3257
8730,S02_tonediscrim,speech_discrim,12803
8730,S03_speech_1,speech_discrim,0
8730,S04_speech_2,speech_discrim,0
8730,S05_speech_3,speech_discrim,0
1013,S00_Free Water,gap_laser_PV,255
1013,S01_request_rewards,gap_laser_PV,368
1013,S02_long_gap,gap_laser_PV,1053
1013,S03_gap_128,gap_laser_PV,500
1013,S04_gap_64,gap_laser_PV,500
1013,S05_gap_all,gap_laser_PV,1000
1013,S06_2AFC_Gap_Laser,gap_laser_PV,1
8916,S00_Free Water,speech_discrim,267
8916,S01_reqrewards,speech_discrim,489
8916,S02_tonediscrim,speech_discrim,5747
8916,S03_speech_1,speech_discrim,3223
8916,S04_speech_2,speech_discrim,1372
8916,S05_speech_3,speech_discrim,1541
8615,S00_Free Water,speech_discrim,2871
8615,S01_reqrewards,speech_discrim,2572
8615,S02_tonediscrim,speech_discrim,0
8615,S03_speech_1,speech_discrim,0
8615,S04_speech_2,speech_discrim,0
8615,S05_speech_3,speech_discrim,0
8704,S00_Free Water,tone_discrim,201
8704,S01_req_rewards,tone_discrim,301
8704,S02_tone_discrim,tone_discrim,1833
8704,S00_Free Water,speech_discrim,0
8704,S01_reqrewards,speech_discrim,0
8704,S02_tonediscrim,speech_discrim,7082
8704,S03_speech_1,speech_discrim,20698
8704,S04_speech_2,speech_discrim,11289
8704,S05_speech_3,speech_discrim,0
177,S00_Free Water,gap_laser_PV,201
177,S01_request_rewards,gap_laser_PV,301
177,S02_long_gap,gap_laser_PV,3589
177,S03_gap_128,gap_laser_PV,1040
177,S04_gap_64,gap_laser_PV,1344
177,S05_gap_all,gap_laser_PV,3211
177,S06_2AFC_Gap_Laser,gap_laser_PV,42602
9419,S00_Free Water,speech_discrim_stepped,201
9419,S01_reqrewards,speech_discrim_stepped,301
9419,S02_tonediscrim,speech_discrim_stepped,3014
9419,S03_speech_1,speech_discrim_stepped,6810
9419,S04_speech_2,speech_discrim_stepped,14223
9419,S05_speech_3,speech_discrim_stepped,14843
9419,S06_speech_4,speech_discrim_stepped,2336
9419,S07_speech_5,speech_discrim_stepped,0
9419,S08_speech_6,speech_discrim_stepped,0
9419,S09_speech_7,speech_discrim_stepped,0
9419,S10_speech_8,speech_discrim_stepped,0
9419,S11_speech_9,speech_discrim_stepped,0
9419,S12_speech_10,speech_discrim_stepped,0
9419,S13_speech_11,speech_discrim_stepped,0
9419,S14_speech_12,speech_discrim_stepped,0
9419,S15_speech_13,speech_discrim_stepped,0
9419,S16_speech_14,speech_discrim_stepped,0
9419,S17_speech_15,speech_discrim_stepped,0
9419,S18_speech_16,speech_discrim_stepped,0
9419,S19_speech_17,speech_discrim_stepped,0
9419,S20_speech_18,speech_discrim_stepped,0
9419,S21_speech_19,speech_discrim_stepped,0
9419,S22_speech_20,speech_discrim_stepped,0
9419,S23_speech_21,speech_discrim_stepped,0
9419,S24_speech_22,speech_discrim_stepped,0
9419,S25_speech_23,speech_discrim_stepped,0
9419,S26_speech_24,speech_discrim_stepped,0
9419,S27_speech_25,speech_discrim_stepped,0
9419,S28_speech_26,speech_discrim_stepped,0
9419,S29_speech_27,speech_discrim_stepped,0
1007,S00_Free Water,gap_laser_PV,217
1007,S01_request_rewards,gap_laser_PV,249
1007,S02_long_gap,gap_laser_PV,0
1007,S03_gap_128,gap_laser_PV,0
1007,S04_gap_64,gap_laser_PV,0
1007,S05_gap_all,gap_laser_PV,0
1007,S06_2AFC_Gap_Laser,gap_laser_PV,0
8775,S00_Free Water,tone_discrim,201
8775,S01_req_rewards,tone_discrim,301
8775,S02_tone_discrim,tone_discrim,5
8775,S00_Free Water,speech_discrim,0
8775,S01_reqrewards,speech_discrim,0
8775,S02_tonediscrim,speech_discrim,9494
8775,S03_speech_1,speech_discrim,0
8775,S04_speech_2,speech_discrim,0
8775,S05_speech_3,speech_discrim,0
132,S00_2AFC_Gap,gap_laser2,1483
132,S00_Nafc_Gap,gap_laser2,0
132,S01_2AFC_Gap_Laser,gap_laser2,51817
132,S01_Nafc_Gap_Laser,gap_laser2,0
132,S00_2AFC_Gap,gap_laser,6449
132,S01_2AFC_Gap_Laser,gap_laser,2099
132,S00_Free Water,gap_detection,201
132,S01_request_rewards,gap_detection,301
132,S02_long_gap,gap_detection,1367
132,S03_gap_128,gap_detection,570
132,S04_gap_64,gap_detection,1806
132,S05_gap_all,gap_detection,58639
9050,S00_Free Water,speech_discrim,302
9050,S01_reqrewards,speech_discrim,3874
9050,S02_tonediscrim,speech_discrim,3060
9050,S03_speech_1,speech_discrim,2695
9050,S04_speech_2,speech_discrim,5388
9050,S05_speech_3,speech_discrim,0
9233,S00_Free Water,speech_discrim_stepped,0
9233,S01_reqrewards,speech_discrim_stepped,301
9233,S02_tonediscrim,speech_discrim_stepped,3086
9233,S03_speech_1,speech_discrim_stepped,0
9233,S04_speech_2,speech_discrim_stepped,19668
9233,S05_speech_3,speech_discrim_stepped,16463
9233,S06_speech_4,speech_discrim_stepped,307
9233,S07_speech_5,speech_discrim_stepped,0
9233,S08_speech_6,speech_discrim_stepped,0
9233,S09_speech_7,speech_discrim_stepped,0
9233,S10_speech_8,speech_discrim_stepped,0
9233,S11_speech_9,speech_discrim_stepped,0
9233,S12_speech_10,speech_discrim_stepped,0
9233,S13_speech_11,speech_discrim_stepped,0
9233,S14_speech_12,speech_discrim_stepped,0
9233,S15_speech_13,speech_discrim_stepped,0
9233,S16_speech_14,speech_discrim_stepped,0
9233,S17_speech_15,speech_discrim_stepped,0
9233,S18_speech_16,speech_discrim_stepped,0
9233,S19_speech_17,speech_discrim_stepped,0
9233,S20_speech_18,speech_discrim_stepped,0
9233,S21_speech_19,speech_discrim_stepped,0
9233,S22_speech_20,speech_discrim_stepped,0
9233,S23_speech_21,speech_discrim_stepped,0
9233,S24_speech_22,speech_discrim_stepped,0
9233,S25_speech_23,speech_discrim_stepped,0
9233,S26_speech_24,speech_discrim_stepped,0
9233,S27_speech_25,speech_discrim_stepped,0
9233,S28_speech_26,speech_discrim_stepped,0
9233,S29_speech_27,speech_discrim_stepped,0
9233,S00_Free Water,speech_discrim,296
9233,S01_reqrewards,speech_discrim,127
9233,S02_tonediscrim,speech_discrim,0
9233,S03_speech_1,speech_discrim,0
9233,S04_speech_2,speech_discrim,0
9233,S05_speech_3,speech_discrim,0
8674,S00_Free Water,tone_discrim,201
8674,S01_req_rewards,tone_discrim,626
8674,S02_tone_discrim,tone_discrim,6639
8674,S00_Free Water,speech_discrim,0
8674,S01_reqrewards,speech_discrim,0
8674,S02_tonediscrim,speech_discrim,1006
8674,S03_speech_1,speech_discrim,3710
8674,S04_speech_2,speech_discrim,2297
8674,S05_speech_3,speech_discrim,10932
9518,S00_Free Water,speech_discrim_stepped,0
9518,S01_reqrewards,speech_discrim_stepped,91
9518,S02_tonediscrim,speech_discrim_stepped,3720
9518,S03_speech_1,speech_discrim_stepped,6689
9518,S04_speech_2,speech_discrim_stepped,7706
9518,S05_speech_3,speech_discrim_stepped,0
9518,S06_speech_4,speech_discrim_stepped,0
9518,S07_speech_5,speech_discrim_stepped,0
9518,S08_speech_6,speech_discrim_stepped,0
9518,S09_speech_7,speech_discrim_stepped,0
9518,S10_speech_8,speech_discrim_stepped,0
9518,S11_speech_9,speech_discrim_stepped,0
9518,S12_speech_10,speech_discrim_stepped,0
9518,S13_speech_11,speech_discrim_stepped,0
9518,S14_speech_12,speech_discrim_stepped,0
9518,S15_speech_13,speech_discrim_stepped,0
9518,S16_speech_14,speech_discrim_stepped,0
9518,S17_speech_15,speech_discrim_stepped,0
9518,S18_speech_16,speech_discrim_stepped,0
9518,S19_speech_17,speech_discrim_stepped,0
9518,S20_speech_18,speech_discrim_stepped,0
9518,S21_speech_19,speech_discrim_stepped,0
9518,S22_speech_20,speech_discrim_stepped,0
9518,S23_speech_21,speech_discrim_stepped,0
9518,S24_speech_22,speech_discrim_stepped,0
9518,S25_speech_23,speech_discrim_stepped,0
9518,S26_speech_24,speech_discrim_stepped,0
9518,S27_speech_25,speech_discrim_stepped,0
9518,S28_speech_26,speech_discrim_stepped,0
9518,S29_speech_27,speech_discrim_stepped,0
9518,S00_Free Water,speech_discrim,438
9518,S01_reqrewards,speech_discrim,291
9518,S02_tonediscrim,speech_discrim,0
9518,S03_speech_1,speech_discrim,0
9518,S04_speech_2,speech_discrim,0
9518,S05_speech_3,speech_discrim,0
8687,S00_Free Water,tone_discrim,306
8687,S01_req_rewards,tone_discrim,588
8687,S02_tone_discrim,tone_discrim,3195
8687,S00_Free Water,speech_discrim,0
8687,S01_reqrewards,speech_discrim,0
8687,S02_tonediscrim,speech_discrim,2202
8687,S03_speech_1,speech_discrim,4637
8687,S04_speech_2,speech_discrim,3935
8687,S05_speech_3,speech_discrim,10555
8774,S00_Free Water,tone_discrim,201
8774,S01_req_rewards,tone_discrim,301
8774,S02_tone_discrim,tone_discrim,2507
8774,S00_Free Water,speech_discrim,0
8774,S01_reqrewards,speech_discrim,0
8774,S02_tonediscrim,speech_discrim,18556
8774,S03_speech_1,speech_discrim,0
8774,S04_speech_2,speech_discrim,0
8774,S05_speech_3,speech_discrim,0
9418,S00_Free Water,speech_discrim_stepped,201
9418,S01_reqrewards,speech_discrim_stepped,301
9418,S02_tonediscrim,speech_discrim_stepped,3040
9418,S03_speech_1,speech_discrim_stepped,10199
9418,S04_speech_2,speech_discrim_stepped,9133
9418,S05_speech_3,speech_discrim_stepped,14067
9418,S06_speech_4,speech_discrim_stepped,0
9418,S07_speech_5,speech_discrim_stepped,0
9418,S08_speech_6,speech_discrim_stepped,0
9418,S09_speech_7,speech_discrim_stepped,0
9418,S10_speech_8,speech_discrim_stepped,0
9418,S11_speech_9,speech_discrim_stepped,0
9418,S12_speech_10,speech_discrim_stepped,0
9418,S13_speech_11,speech_discrim_stepped,0
9418,S14_speech_12,speech_discrim_stepped,0
9418,S15_speech_13,speech_discrim_stepped,0
9418,S16_speech_14,speech_discrim_stepped,0
9418,S17_speech_15,speech_discrim_stepped,0
9418,S18_speech_16,speech_discrim_stepped,0
9418,S19_speech_17,speech_discrim_stepped,0
9418,S20_speech_18,speech_discrim_stepped,0
9418,S21_speech_19,speech_discrim_stepped,0
9418,S22_speech_20,speech_discrim_stepped,0
9418,S23_speech_21,speech_discrim_stepped,0
9418,S24_speech_22,speech_discrim_stepped,0
9418,S25_speech_23,speech_discrim_stepped,0
9418,S26_speech_24,speech_discrim_stepped,0
9418,S27_speech_25,speech_discrim_stepped,0
9418,S28_speech_26,speech_discrim_stepped,0
9418,S29_speech_27,speech_discrim_stepped,0
133,S00_Free Water,tone_discrim,0
133,S01_req_rewards,tone_discrim,0
133,S02_tone_discrim,tone_discrim,0
133,S00_2AFC_Gap,gap_laser2,1582
133,S00_Nafc_Gap,gap_laser2,0
133,S01_2AFC_Gap_Laser,gap_laser2,32777
133,S01_Nafc_Gap_Laser,gap_laser2,0
133,S00_2AFC_Gap,gap_laser,2141
133,S01_2AFC_Gap_Laser,gap_laser,0
133,S00_Free Water,gap_detection,201
133,S01_request_rewards,gap_detection,303
133,S02_long_gap,gap_detection,2862
133,S03_gap_128,gap_detection,888
133,S04_gap_64,gap_detection,655
133,S05_gap_all,gap_detection,61695
9051,S00_Free Water,speech_discrim,395
9051,S01_reqrewards,speech_discrim,1308
9051,S02_tonediscrim,speech_discrim,5648
9051,S03_speech_1,speech_discrim,2392
9051,S04_speech_2,speech_discrim,1820
9051,S05_speech_3,speech_discrim,4003
8610,S00_Free Water,tone_discrim,201
8610,S01_req_rewards,tone_discrim,301
8610,S02_tone_discrim,tone_discrim,3889
8610,S00_Free Water,speech_discrim,0
8610,S01_reqrewards,speech_discrim,0
8610,S02_tonediscrim,speech_discrim,2253
8610,S03_speech_1,speech_discrim,4097
8610,S04_speech_2,speech_discrim,1275
8610,S05_speech_3,speech_discrim,7266
1016,S00_Free Water,gap_laser_PV,221
1016,S01_request_rewards,gap_laser_PV,325
1016,S02_long_gap,gap_laser_PV,1594
1016,S03_gap_128,gap_laser_PV,500
1016,S04_gap_64,gap_laser_PV,500
1016,S05_gap_all,gap_laser_PV,1000
1016,S06_2AFC_Gap_Laser,gap_laser_PV,890
9519,S00_Free Water,speech_discrim_stepped,0
9519,S01_reqrewards,speech_discrim_stepped,301
9519,S02_tonediscrim,speech_discrim_stepped,3922
9519,S03_speech_1,speech_discrim_stepped,6701
9519,S04_speech_2,speech_discrim_stepped,11432
9519,S05_speech_3,speech_discrim_stepped,0
9519,S06_speech_4,speech_discrim_stepped,0
9519,S07_speech_5,speech_discrim_stepped,0
9519,S08_speech_6,speech_discrim_stepped,0
9519,S09_speech_7,speech_discrim_stepped,0
9519,S10_speech_8,speech_discrim_stepped,0
9519,S11_speech_9,speech_discrim_stepped,0
9519,S12_speech_10,speech_discrim_stepped,0
9519,S13_speech_11,speech_discrim_stepped,0
9519,S14_speech_12,speech_discrim_stepped,0
9519,S15_speech_13,speech_discrim_stepped,0
9519,S16_speech_14,speech_discrim_stepped,0
9519,S17_speech_15,speech_discrim_stepped,0
9519,S18_speech_16,speech_discrim_stepped,0
9519,S19_speech_17,speech_discrim_stepped,0
9519,S20_speech_18,speech_discrim_stepped,0
9519,S21_speech_19,speech_discrim_stepped,0
9519,S22_speech_20,speech_discrim_stepped,0
9519,S23_speech_21,speech_discrim_stepped,0
9519,S24_speech_22,speech_discrim_stepped,0
9519,S25_speech_23,speech_discrim_stepped,0
9519,S26_speech_24,speech_discrim_stepped,0
9519,S27_speech_25,speech_discrim_stepped,0
9519,S28_speech_26,speech_discrim_stepped,0
9519,S29_speech_27,speech_discrim_stepped,0
9519,S00_Free Water,speech_discrim,222
9519,S01_reqrewards,speech_discrim,155
9519,S02_tonediscrim,speech_discrim,0
9519,S03_speech_1,speech_discrim,0
9519,S04_speech_2,speech_discrim,0
9519,S05_speech_3,speech_discrim,0
8675,S00_Free Water,tone_discrim,201
8675,S01_req_rewards,tone_discrim,413
8675,S02_tone_discrim,tone_discrim,5470
8675,S00_Free Water,speech_discrim,0
8675,S01_reqrewards,speech_discrim,0
8675,S02_tonediscrim,speech_discrim,1048
8675,S03_speech_1,speech_discrim,4398
8675,S04_speech_2,speech_discrim,742
8675,S05_speech_3,speech_discrim,14588
8735,S00_Free Water,speech_discrim,225
8735,S01_reqrewards,speech_discrim,373
8735,S02_tonediscrim,speech_discrim,7310
8735,S03_speech_1,speech_discrim,3847
8735,S04_speech_2,speech_discrim,2941
8735,S05_speech_3,speech_discrim,4264
8686,S00_Free Water,tone_discrim,28
8686,S01_req_rewards,tone_discrim,0
8686,S02_tone_discrim,tone_discrim,0
8686,S00_Free Water,speech_discrim,0
8686,S01_reqrewards,speech_discrim,0
8686,S02_tonediscrim,speech_discrim,3950
8686,S03_speech_1,speech_discrim,0
8686,S04_speech_2,speech_discrim,0
8686,S05_speech_3,speech_discrim,0
255,S00_Free Water,gap_laser_PV,201
255,S01_request_rewards,gap_laser_PV,301
255,S02_long_gap,gap_laser_PV,1943
255,S03_gap_128,gap_laser_PV,896
255,S04_gap_64,gap_laser_PV,2241
255,S05_gap_all,gap_laser_PV,2572
255,S06_2AFC_Gap_Laser,gap_laser_PV,54760
9479,S00_Free Water,speech_discrim_stepped,22
9479,S01_reqrewards,speech_discrim_stepped,301
9479,S02_tonediscrim,speech_discrim_stepped,3845
9479,S03_speech_1,speech_discrim_stepped,15029
9479,S04_speech_2,speech_discrim_stepped,17942
9479,S05_speech_3,speech_discrim_stepped,8678
9479,S06_speech_4,speech_discrim_stepped,4998
9479,S07_speech_5,speech_discrim_stepped,0
9479,S08_speech_6,speech_discrim_stepped,0
9479,S09_speech_7,speech_discrim_stepped,0
9479,S10_speech_8,speech_discrim_stepped,0
9479,S11_speech_9,speech_discrim_stepped,0
9479,S12_speech_10,speech_discrim_stepped,0
9479,S13_speech_11,speech_discrim_stepped,0
9479,S14_speech_12,speech_discrim_stepped,0
9479,S15_speech_13,speech_discrim_stepped,0
9479,S16_speech_14,speech_discrim_stepped,0
9479,S17_speech_15,speech_discrim_stepped,0
9479,S18_speech_16,speech_discrim_stepped,0
9479,S19_speech_17,speech_discrim_stepped,0
9479,S20_speech_18,speech_discrim_stepped,0
9479,S21_speech_19,speech_discrim_stepped,0
9479,S22_speech_20,speech_discrim_stepped,0
9479,S23_speech_21,speech_discrim_stepped,0
9479,S24_speech_22,speech_discrim_stepped,0
9479,S25_speech_23,speech_discrim_stepped,0
9479,S26_speech_24,speech_discrim_stepped,0
9479,S27_speech_25,speech_discrim_stepped,0
9479,S28_speech_26,speech_discrim_stepped,0
9479,S29_speech_27,speech_discrim_stepped,0
9479,S00_Free Water,speech_discrim,143
9479,S01_reqrewards,speech_discrim,0
9479,S02_tonediscrim,speech_discrim,0
9479,S03_speech_1,speech_discrim,0
9479,S04_speech_2,speech_discrim,0
9479,S05_speech_3,speech_discrim,0
8715,S00_Free Water,speech_discrim,220
8715,S01_reqrewards,speech_discrim,412
8715,S02_tonediscrim,speech_discrim,5525
8715,S03_speech_1,speech_discrim,3882
8715,S04_speech_2,speech_discrim,1867
8715,S05_speech_3,speech_discrim,2181
8604,S00_Free Water,tone_discrim,201
8604,S01_req_rewards,tone_discrim,1192
8604,S02_tone_discrim,tone_discrim,2380
8604,S00_Free Water,speech_discrim,0
8604,S01_reqrewards,speech_discrim,0
8604,S02_tonediscrim,speech_discrim,888
8604,S03_speech_1,speech_discrim,2957
8604,S04_speech_2,speech_discrim,806
8604,S05_speech_3,speech_discrim,17393
8907,S00_Free Water,speech_discrim,210
8907,S01_reqrewards,speech_discrim,2648
8907,S02_tonediscrim,speech_discrim,6874
8907,S03_speech_1,speech_discrim,7433
8907,S04_speech_2,speech_discrim,0
8907,S05_speech_3,speech_discrim,0
8744,S00_Free Water,tone_discrim,201
8744,S01_req_rewards,tone_discrim,301
8744,S02_tone_discrim,tone_discrim,1930
8744,S00_Free Water,speech_discrim,0
8744,S01_reqrewards,speech_discrim,0
8744,S02_tonediscrim,speech_discrim,4626
8744,S03_speech_1,speech_discrim,3590
8744,S04_speech_2,speech_discrim,3603
8744,S05_speech_3,speech_discrim,1365
152,S00_Free Water,gap_laser_PV,201
152,S01_request_rewards,gap_laser_PV,301
152,S02_long_gap,gap_laser_PV,4206
152,S03_gap_128,gap_laser_PV,995
152,S04_gap_64,gap_laser_PV,1152
152,S05_gap_all,gap_laser_PV,13424
152,S06_2AFC_Gap_Laser,gap_laser_PV,31517
8770,S00_Free Water,tone_discrim,201
8770,S01_req_rewards,tone_discrim,443
8770,S02_tone_discrim,tone_discrim,1505
8770,S00_Free Water,speech_discrim,0
8770,S01_reqrewards,speech_discrim,0
8770,S02_tonediscrim,speech_discrim,1117
8770,S03_speech_1,speech_discrim,3006
8770,S04_speech_2,speech_discrim,1949
8770,S05_speech_3,speech_discrim,9636
261,S00_Free Water,gap_laser_PV,201
261,S01_request_rewards,gap_laser_PV,301
261,S02_long_gap,gap_laser_PV,2075
261,S03_gap_128,gap_laser_PV,527
261,S04_gap_64,gap_laser_PV,1319
261,S05_gap_all,gap_laser_PV,2844
261,S06_2AFC_Gap_Laser,gap_laser_PV,32316
9303,S00_Free Water,speech_discrim_stepped,201
9303,S01_reqrewards,speech_discrim_stepped,301
9303,S02_tonediscrim,speech_discrim_stepped,3301
9303,S03_speech_1,speech_discrim_stepped,12160
9303,S04_speech_2,speech_discrim_stepped,21158
9303,S05_speech_3,speech_discrim_stepped,0
